item_id,label
3673-32d07967-eced-4fbd-bdc0-12854e99ee6c#_#actionability#_#Tutor_1,"[0, 0, 0, 0, 0]"
3673-32d07967-eced-4fbd-bdc0-12854e99ee6c#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
3673-32d07967-eced-4fbd-bdc0-12854e99ee6c#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
3673-32d07967-eced-4fbd-bdc0-12854e99ee6c#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
3673-32d07967-eced-4fbd-bdc0-12854e99ee6c#_#actionability#_#Tutor_5,"[0, 0, 0, 0, 0]"
3673-32d07967-eced-4fbd-bdc0-12854e99ee6c#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
3673-32d07967-eced-4fbd-bdc0-12854e99ee6c#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
3673-32d07967-eced-4fbd-bdc0-12854e99ee6c#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
40141198#_#actionability#_#Tutor_1,"[0, 0, 0, 0, 0]"
40141198#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
40141198#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
40141198#_#actionability#_#Tutor_4,"[0, 0, 0, 0, 0]"
40141198#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
40141198#_#actionability#_#Tutor_6,"[0, 0, 0, 0, 0]"
40141198#_#actionability#_#Tutor_7,"[0, 0, 0, 0, 0]"
40141198#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
40141198#_#actionability#_#Tutor_9,"[1, 1, 1, 1, 1]"
1170-05d93a79-d63a-425b-a9d1-14aedd724109#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
1170-05d93a79-d63a-425b-a9d1-14aedd724109#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
1170-05d93a79-d63a-425b-a9d1-14aedd724109#_#actionability#_#Tutor_3,"[1, 1, 1, 1, 1]"
1170-05d93a79-d63a-425b-a9d1-14aedd724109#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
1170-05d93a79-d63a-425b-a9d1-14aedd724109#_#actionability#_#Tutor_5,"[1, 1, 1, 1, 1]"
1170-05d93a79-d63a-425b-a9d1-14aedd724109#_#actionability#_#Tutor_6,"[0, 0, 0, 0, 0]"
1170-05d93a79-d63a-425b-a9d1-14aedd724109#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
1170-05d93a79-d63a-425b-a9d1-14aedd724109#_#actionability#_#Tutor_8,"[1, 1, 1, 1, 1]"
287916739#_#actionability#_#Tutor_1,"[0, 0, 0, 0, 0]"
287916739#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
287916739#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
287916739#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
287916739#_#actionability#_#Tutor_5,"[0, 0, 0, 0, 0]"
287916739#_#actionability#_#Tutor_6,"[0, 0, 0, 0, 0]"
287916739#_#actionability#_#Tutor_7,"[0, 0, 0, 0, 0]"
287916739#_#actionability#_#Tutor_8,"[0, 0, 0, 0, 0]"
287916739#_#actionability#_#Tutor_9,"[1, 1, 1, 1, 1]"
3261-035e8177-2922-40e5-b020-0a15f7a0d272#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
3261-035e8177-2922-40e5-b020-0a15f7a0d272#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
3261-035e8177-2922-40e5-b020-0a15f7a0d272#_#actionability#_#Tutor_3,"[1, 2, 1, 2, 2]"
3261-035e8177-2922-40e5-b020-0a15f7a0d272#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
3261-035e8177-2922-40e5-b020-0a15f7a0d272#_#actionability#_#Tutor_5,"[0, 0, 0, 0, 0]"
3261-035e8177-2922-40e5-b020-0a15f7a0d272#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
3261-035e8177-2922-40e5-b020-0a15f7a0d272#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
3261-035e8177-2922-40e5-b020-0a15f7a0d272#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
425323946#_#actionability#_#Tutor_1,"[0, 0, 0, 0, 0]"
425323946#_#actionability#_#Tutor_2,"[1, 1, 1, 1, 1]"
425323946#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
425323946#_#actionability#_#Tutor_4,"[1, 1, 1, 1, 1]"
425323946#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
425323946#_#actionability#_#Tutor_6,"[0, 0, 0, 0, 0]"
425323946#_#actionability#_#Tutor_7,"[0, 0, 0, 0, 0]"
425323946#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
425323946#_#actionability#_#Tutor_9,"[0, 0, 0, 0, 0]"
2053-b0eb2395-a721-4a4e-975e-d77f30b82290#_#actionability#_#Tutor_1,"[0, 0, 0, 0, 0]"
2053-b0eb2395-a721-4a4e-975e-d77f30b82290#_#actionability#_#Tutor_2,"[2, 1, 2, 2, 1]"
2053-b0eb2395-a721-4a4e-975e-d77f30b82290#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
2053-b0eb2395-a721-4a4e-975e-d77f30b82290#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
2053-b0eb2395-a721-4a4e-975e-d77f30b82290#_#actionability#_#Tutor_5,"[0, 0, 0, 0, 0]"
2053-b0eb2395-a721-4a4e-975e-d77f30b82290#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
2053-b0eb2395-a721-4a4e-975e-d77f30b82290#_#actionability#_#Tutor_7,"[1, 1, 1, 1, 1]"
2053-b0eb2395-a721-4a4e-975e-d77f30b82290#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
3703-ebb07005-f29e-4ebb-ad39-d5b9528a9394#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
3703-ebb07005-f29e-4ebb-ad39-d5b9528a9394#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
3703-ebb07005-f29e-4ebb-ad39-d5b9528a9394#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
3703-ebb07005-f29e-4ebb-ad39-d5b9528a9394#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
3703-ebb07005-f29e-4ebb-ad39-d5b9528a9394#_#actionability#_#Tutor_5,"[1, 1, 1, 1, 1]"
3703-ebb07005-f29e-4ebb-ad39-d5b9528a9394#_#actionability#_#Tutor_6,"[1, 1, 1, 1, 1]"
3703-ebb07005-f29e-4ebb-ad39-d5b9528a9394#_#actionability#_#Tutor_7,"[1, 1, 1, 1, 1]"
3703-ebb07005-f29e-4ebb-ad39-d5b9528a9394#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
3780-3d51321e-f863-4b25-a795-f0626ec6144a#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
3780-3d51321e-f863-4b25-a795-f0626ec6144a#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
3780-3d51321e-f863-4b25-a795-f0626ec6144a#_#actionability#_#Tutor_3,"[1, 1, 2, 2, 1]"
3780-3d51321e-f863-4b25-a795-f0626ec6144a#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
3780-3d51321e-f863-4b25-a795-f0626ec6144a#_#actionability#_#Tutor_5,"[1, 1, 1, 2, 2]"
3780-3d51321e-f863-4b25-a795-f0626ec6144a#_#actionability#_#Tutor_6,"[0, 0, 0, 0, 0]"
3780-3d51321e-f863-4b25-a795-f0626ec6144a#_#actionability#_#Tutor_7,"[0, 0, 0, 0, 0]"
3780-3d51321e-f863-4b25-a795-f0626ec6144a#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
3103-7755eb26-54f7-4acf-9fcc-7cd7e0b6b048#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
3103-7755eb26-54f7-4acf-9fcc-7cd7e0b6b048#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
3103-7755eb26-54f7-4acf-9fcc-7cd7e0b6b048#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
3103-7755eb26-54f7-4acf-9fcc-7cd7e0b6b048#_#actionability#_#Tutor_4,"[0, 0, 0, 0, 0]"
3103-7755eb26-54f7-4acf-9fcc-7cd7e0b6b048#_#actionability#_#Tutor_5,"[0, 0, 0, 0, 0]"
3103-7755eb26-54f7-4acf-9fcc-7cd7e0b6b048#_#actionability#_#Tutor_6,"[0, 0, 0, 0, 0]"
3103-7755eb26-54f7-4acf-9fcc-7cd7e0b6b048#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
3103-7755eb26-54f7-4acf-9fcc-7cd7e0b6b048#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
3520-d7aa5b9f-16fb-4509-b074-36ff7299891e#_#actionability#_#Tutor_1,"[1, 1, 1, 1, 1]"
3520-d7aa5b9f-16fb-4509-b074-36ff7299891e#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
3520-d7aa5b9f-16fb-4509-b074-36ff7299891e#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
3520-d7aa5b9f-16fb-4509-b074-36ff7299891e#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
3520-d7aa5b9f-16fb-4509-b074-36ff7299891e#_#actionability#_#Tutor_5,"[0, 0, 0, 0, 0]"
3520-d7aa5b9f-16fb-4509-b074-36ff7299891e#_#actionability#_#Tutor_6,"[0, 0, 0, 0, 0]"
3520-d7aa5b9f-16fb-4509-b074-36ff7299891e#_#actionability#_#Tutor_7,"[1, 1, 1, 1, 1]"
3520-d7aa5b9f-16fb-4509-b074-36ff7299891e#_#actionability#_#Tutor_8,"[0, 0, 0, 0, 0]"
4965-9968334b-2ca7-4ee1-826b-5051fc903917#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
4965-9968334b-2ca7-4ee1-826b-5051fc903917#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
4965-9968334b-2ca7-4ee1-826b-5051fc903917#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
4965-9968334b-2ca7-4ee1-826b-5051fc903917#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
4965-9968334b-2ca7-4ee1-826b-5051fc903917#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
4965-9968334b-2ca7-4ee1-826b-5051fc903917#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
4965-9968334b-2ca7-4ee1-826b-5051fc903917#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
4965-9968334b-2ca7-4ee1-826b-5051fc903917#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
1063-f6dda15f-8ce8-4f8b-ae41-93a45085f12a#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
1063-f6dda15f-8ce8-4f8b-ae41-93a45085f12a#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
1063-f6dda15f-8ce8-4f8b-ae41-93a45085f12a#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
1063-f6dda15f-8ce8-4f8b-ae41-93a45085f12a#_#actionability#_#Tutor_4,"[1, 1, 1, 1, 1]"
1063-f6dda15f-8ce8-4f8b-ae41-93a45085f12a#_#actionability#_#Tutor_5,"[0, 0, 0, 0, 0]"
1063-f6dda15f-8ce8-4f8b-ae41-93a45085f12a#_#actionability#_#Tutor_6,"[0, 0, 0, 0, 0]"
1063-f6dda15f-8ce8-4f8b-ae41-93a45085f12a#_#actionability#_#Tutor_7,"[0, 0, 0, 0, 0]"
1063-f6dda15f-8ce8-4f8b-ae41-93a45085f12a#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
2380-b0c04630-feeb-4d56-a49f-52e2a0229ae7#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
2380-b0c04630-feeb-4d56-a49f-52e2a0229ae7#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
2380-b0c04630-feeb-4d56-a49f-52e2a0229ae7#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
2380-b0c04630-feeb-4d56-a49f-52e2a0229ae7#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
2380-b0c04630-feeb-4d56-a49f-52e2a0229ae7#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
2380-b0c04630-feeb-4d56-a49f-52e2a0229ae7#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
2380-b0c04630-feeb-4d56-a49f-52e2a0229ae7#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
2380-b0c04630-feeb-4d56-a49f-52e2a0229ae7#_#actionability#_#Tutor_8,"[0, 0, 0, 0, 0]"
4880-cac90f76-dc79-4cbb-ad18-bce727adec5b#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
4880-cac90f76-dc79-4cbb-ad18-bce727adec5b#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
4880-cac90f76-dc79-4cbb-ad18-bce727adec5b#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
4880-cac90f76-dc79-4cbb-ad18-bce727adec5b#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
4880-cac90f76-dc79-4cbb-ad18-bce727adec5b#_#actionability#_#Tutor_5,"[1, 1, 1, 1, 1]"
4880-cac90f76-dc79-4cbb-ad18-bce727adec5b#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
4880-cac90f76-dc79-4cbb-ad18-bce727adec5b#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
4880-cac90f76-dc79-4cbb-ad18-bce727adec5b#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
289866660#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
289866660#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
289866660#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
289866660#_#actionability#_#Tutor_4,"[0, 0, 0, 0, 0]"
289866660#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
289866660#_#actionability#_#Tutor_6,"[2, 1, 1, 2, 2]"
289866660#_#actionability#_#Tutor_7,"[0, 0, 0, 0, 0]"
289866660#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
289866660#_#actionability#_#Tutor_9,"[2, 2, 2, 2, 2]"
3156-d0f72f7b-8cd9-4d1a-83d7-e2babcfe11a5#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
3156-d0f72f7b-8cd9-4d1a-83d7-e2babcfe11a5#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
3156-d0f72f7b-8cd9-4d1a-83d7-e2babcfe11a5#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
3156-d0f72f7b-8cd9-4d1a-83d7-e2babcfe11a5#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
3156-d0f72f7b-8cd9-4d1a-83d7-e2babcfe11a5#_#actionability#_#Tutor_5,"[2, 1, 2, 1, 2]"
3156-d0f72f7b-8cd9-4d1a-83d7-e2babcfe11a5#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
3156-d0f72f7b-8cd9-4d1a-83d7-e2babcfe11a5#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
3156-d0f72f7b-8cd9-4d1a-83d7-e2babcfe11a5#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
1190-79c0674f-91aa-42e0-a2b6-7bfe35c79a34#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
1190-79c0674f-91aa-42e0-a2b6-7bfe35c79a34#_#actionability#_#Tutor_2,"[2, 1, 2, 2, 2]"
1190-79c0674f-91aa-42e0-a2b6-7bfe35c79a34#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
1190-79c0674f-91aa-42e0-a2b6-7bfe35c79a34#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
1190-79c0674f-91aa-42e0-a2b6-7bfe35c79a34#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
1190-79c0674f-91aa-42e0-a2b6-7bfe35c79a34#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
1190-79c0674f-91aa-42e0-a2b6-7bfe35c79a34#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
1190-79c0674f-91aa-42e0-a2b6-7bfe35c79a34#_#actionability#_#Tutor_8,"[0, 0, 0, 0, 0]"
3512-aa670406-dbb2-4993-865e-54f2d2b30d56#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
3512-aa670406-dbb2-4993-865e-54f2d2b30d56#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
3512-aa670406-dbb2-4993-865e-54f2d2b30d56#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
3512-aa670406-dbb2-4993-865e-54f2d2b30d56#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
3512-aa670406-dbb2-4993-865e-54f2d2b30d56#_#actionability#_#Tutor_5,"[0, 0, 0, 0, 0]"
3512-aa670406-dbb2-4993-865e-54f2d2b30d56#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
3512-aa670406-dbb2-4993-865e-54f2d2b30d56#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
3512-aa670406-dbb2-4993-865e-54f2d2b30d56#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
